project_id,state,district,project_type,land_area_acres,affected_families,compensation_status,approval_delay_days,legal_disputes,possession_status,rehab_progress_pct,stakeholder_responsiveness_pct,historical_performance_score,documentation_status,notification_status,departments_involved,acquisition_stage,historical_delay_count,is_delayed,delay_days,latitude,longitude,geo_source,green_zone_status,green_zone_pct,forest_area_pct,tree_cover_pct,protected_area_distance_km,eco_sensitive_zone,wetland_present,waterbody_distance_m,environmental_clearance_required,environmental_clearance_status,tree_cutting_required,tree_compensation_required,elevation_m,slope_degree,distance_to_road_km,distance_to_highway_km,distance_to_railway_km,distance_to_city_km,terrain_type,land_use_type,agricultural_area_pct,residential_area_pct,commercial_area_pct,industrial_area_pct,land_conversion_required,land_conversion_status,landowners_count,displaced_families,vulnerable_households,livelihood_dependency_pct,consent_status,opposition_level,rehabilitation_required,resettlement_status,ownership_type,ownership_conflict,title_verification_status,title_defect_flag,encumbrance_status,inheritance_dispute,mutation_status,record_completeness_pct,boundary_dispute,court_case_status,required_clearances_count,clearances_obtained_count,public_hearing_status,authority_approval_status,gazette_notification_status,documentation_completeness_pct,estimated_land_value_lakh,estimated_compensation_lakh,compensation_paid_pct,compensation_dispute,market_value_variance_pct,additional_compensation_claim,electricity_infrastructure_present,water_infrastructure_present,utility_shift_required,utility_shift_status,distance_to_school_km,distance_to_hospital_km,distance_to_market_km,flood_risk,waterlogging_risk,erosion_risk,seismic_zone,soil_type,drainage_quality,risk_score_demo,risk_band_demo,data_status,provenance_note
LA-1065,Rajasthan,Udaipur,Railway,11.5,4,Partially Paid,36,2,Partial,73.2,80.2,96.9,Complete,Partially Completed,6,Notification,1,0,14,16.572398,80.749578,synthetic_demo_district_center,Green Zone,21.4,3.1,13.3,4.69,No,No,69.0,Yes,Approved,No,No,1506.2,0.9,7.56,13.61,1.62,4.54,Plain,Agricultural,91.8,14.9,0.0,2.5,Yes,Pending,5,3,0,64.7,Disputed,Medium,Yes,Not Required,Private,Possible,Verified,No,Clear,No,Pending,74.3,No,,3,0,Pending,Pending,Pending,62.9,537.26,786.3,0.7,No,33.0,No,Yes,No,Yes,Not Required,2.09,1.33,3.63,Medium,Low,Low,III,Black,Good,46.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1066,Bihar,Gaya,Airport,16.7,8,Mostly Paid,9,1,Partial,31.2,59.0,67.2,Incomplete,Pending,4,Closure,1,0,16,16.65377,80.654254,synthetic_demo_district_center,Non-Green Zone,22.0,5.7,18.7,6.84,No,Yes,566.0,No,Approved,No,No,1200.9,4.7,1.82,3.88,3.01,5.33,Plain,Agricultural,33.6,17.6,2.3,1.3,No,Pending,11,7,3,22.6,Partial,Low,Yes,In Progress,Private,,Issue Found,Yes,Clear,No,Pending,73.4,No,Pending,6,0,Completed,Pending,Issued,76.9,1080.81,2095.46,82.9,No,-12.0,No,Yes,No,No,Pending,4.37,0.87,1.17,Low,Low,Medium,IV,Red,Poor,43.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1067,Uttar Pradesh,Meerut,Irrigation,77.3,30,Not Started,80,2,Partial,19.3,76.7,79.6,Incomplete,Completed,3,Compensation,1,1,183,23.245131,72.685274,synthetic_demo_district_center,Non-Green Zone,21.7,22.0,0.6,14.87,No,No,671.0,No,Not Required,No,No,197.0,19.3,2.81,3.64,17.91,11.63,Plain,Agricultural,51.7,11.2,7.9,5.3,Yes,Not Required,6,2,1,94.0,Obtained,High,Yes,Not Required,Institutional,,Verified,No,Under Verification,No,Pending,70.4,No,Disposed,0,0,Not Required,Approved,Pending,78.9,2335.8,4825.11,81.4,No,10.1,No,No,Yes,No,In Progress,1.25,4.86,3.38,Low,Low,Low,III,Sandy,Poor,35.6,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1068,Karnataka,Mysuru,Power,40.4,16,Mostly Paid,21,1,Mostly Obtained,,18.3,50.3,Partially Complete,Partially Completed,6,Rehabilitation,1,1,179,26.089828,91.741722,synthetic_demo_district_center,Non-Green Zone,17.6,3.3,9.5,9.06,No,No,663.0,No,Not Required,No,No,1593.4,4.0,3.88,5.86,9.19,15.44,Plateau,Agricultural,67.7,3.8,2.6,5.7,Yes,Not Required,10,2,1,47.1,Obtained,Low,Yes,Not Required,Private,Confirmed,Under Review,No,Clear,No,Not Available,56.0,No,,5,4,Completed,Partially Approved,Issued,88.9,1611.56,2812.81,20.7,No,-6.4,No,Yes,Yes,No,Completed,1.57,4.53,6.5,Low,Low,Low,IV,Black,Moderate,34.7,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1069,Uttar Pradesh,Meerut,Power,12.3,5,Partially Paid,53,0,Full,58.6,50.6,26.4,Complete,Partially Completed,5,Notification,0,0,17,26.769958,75.99335,synthetic_demo_district_center,Buffer Zone,11.4,12.4,15.8,7.43,No,No,235.0,No,Not Required,No,No,377.1,2.6,1.55,2.38,9.46,37.31,Plateau,Agricultural,60.8,2.2,3.0,2.7,Yes,Not Required,1,0,2,79.1,Partial,Medium,No,Not Required,Government,Possible,Issue Found,Yes,Clear,No,Updated,56.6,No,,6,1,Not Required,Approved,Issued,79.8,295.66,426.96,73.0,No,4.9,No,Yes,No,Yes,In Progress,2.19,6.19,3.0,Low,Low,Low,III,Laterite,Good,47.6,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1070,Maharashtra,Pune,Metro,7.4,9,Not Started,78,0,Mostly Obtained,88.0,65.1,68.1,Partially Complete,Completed,4,Planning,0,0,30,22.945253,72.653311,synthetic_demo_district_center,Non-Green Zone,28.4,5.7,15.7,5.45,No,No,542.0,No,Not Required,No,No,542.9,3.9,0.73,6.98,10.95,5.0,Plateau,Agricultural,62.3,10.3,1.1,5.1,Yes,Approved,22,10,5,38.9,Obtained,High,Yes,Planned,Private,,Issue Found,Yes,Clear,No,Pending,73.3,Yes,,0,0,Not Required,Pending,Issued,55.2,4114.82,5349.5,73.6,No,26.0,No,No,No,No,Not Required,1.16,5.79,2.41,Medium,Low,Low,III,Loamy,Moderate,54.4,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1071,West Bengal,Kolkata,Airport,19.2,11,Partially Paid,31,0,Not Started,40.2,22.3,58.0,Complete,Completed,4,Possession,0,0,18,20.413246,85.854164,synthetic_demo_district_center,Non-Green Zone,16.1,5.1,5.6,4.82,No,No,158.0,No,Not Required,No,No,1104.4,3.0,2.3,4.81,5.74,6.43,Plain,Agricultural,48.9,18.2,1.3,8.0,No,Not Required,7,1,3,88.9,Disputed,Low,Yes,In Progress,Joint,,Verified,No,Clear,No,Pending,84.5,No,Pending,2,2,Completed,Pending,Pending,81.3,2508.84,5431.41,6.3,No,-0.2,Yes,No,Yes,No,Not Required,1.92,1.73,1.62,Low,Low,Low,III,Black,Good,42.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1072,Uttar Pradesh,Mathura,Power,20.9,7,Partially Paid,29,1,Mostly Obtained,45.7,56.9,58.3,Partially Complete,Completed,4,Compensation,1,0,24,30.216981,78.218094,synthetic_demo_district_center,Buffer Zone,20.3,9.6,9.5,7.37,No,No,1221.0,No,Approved,No,No,271.6,4.2,2.08,9.74,6.4,3.1,Plain,Industrial,68.8,17.0,3.7,0.4,No,Not Required,13,6,3,82.6,Pending,Medium,Yes,Planned,Private,,Verified,No,Clear,No,Updated,89.3,No,Disposed,2,0,Pending,Partially Approved,Issued,92.8,3280.97,6557.16,3.2,No,5.4,No,No,No,No,Pending,3.14,4.96,5.25,Low,Low,Medium,III,Black,Moderate,34.1,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1073,Maharashtra,Pune,Power,35.6,15,Fully Paid,36,1,Not Started,73.0,59.2,43.7,Complete,Pending,3,Closure,0,1,140,23.149961,72.542372,synthetic_demo_district_center,Non-Green Zone,12.4,1.6,18.3,8.47,No,Yes,926.0,No,Not Required,No,No,861.1,4.3,0.17,3.52,1.38,10.26,Plain,Agricultural,90.3,19.6,3.1,1.8,No,Not Required,3,1,0,43.7,Obtained,Medium,Yes,Not Required,Private,,Verified,No,Clear,No,Updated,61.1,No,,4,4,Completed,Approved,Issued,99.0,1077.23,1143.15,30.4,No,3.8,No,No,No,No,In Progress,0.78,2.25,3.51,Low,Low,Low,V,Black,Moderate,37.9,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1074,Gujarat,Ahmedabad,Irrigation,16.4,6,Partially Paid,41,2,Mostly Obtained,32.2,78.9,61.1,Complete,Completed,4,Planning,2,1,153,30.879793,75.785943,synthetic_demo_district_center,Green Zone,25.4,3.0,12.1,2.84,No,No,309.0,Yes,Pending,Yes,Yes,980.3,3.6,1.03,2.6,6.81,14.4,Plain,Agricultural,37.4,10.7,10.8,1.5,Yes,Approved,4,3,0,57.8,Obtained,Low,Yes,Not Required,Private,Possible,Verified,No,Under Verification,No,Updated,67.2,No,,4,3,Not Required,Pending,Issued,74.2,2724.34,3291.27,35.1,Yes,-10.5,No,No,No,Yes,Completed,1.04,2.62,4.01,Low,Medium,Low,III,Loamy,Moderate,54.1,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1075,Gujarat,Ahmedabad,Railway,36.0,13,Mostly Paid,59,0,Partial,17.4,11.8,84.0,Complete,Completed,5,Planning,1,0,10,26.865917,81.069766,synthetic_demo_district_center,Non-Green Zone,9.9,18.0,21.8,2.08,No,No,910.0,No,Pending,No,No,195.6,8.7,1.08,9.99,12.76,14.39,Plain,Agricultural,77.7,3.4,5.2,1.7,Yes,Approved,14,7,0,41.1,Obtained,Medium,Yes,Completed,Private,,Under Review,No,Clear,No,Pending,59.5,No,,1,1,Pending,Approved,Issued,64.4,1049.24,1510.92,80.9,No,33.5,No,No,Yes,Yes,Not Required,1.74,3.48,5.32,Medium,Medium,Low,II,Black,Poor,46.2,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1076,Odisha,Cuttack,Irrigation,104.7,53,Fully Paid,26,1,Not Started,24.5,41.4,50.4,Complete,Completed,1,Planning,2,0,11,12.84997,77.336238,synthetic_demo_district_center,Non-Green Zone,18.5,9.1,14.3,4.14,No,No,373.0,No,Not Required,No,No,1069.1,2.9,1.12,6.18,2.87,1.19,Plain,Industrial,63.4,11.4,0.7,1.9,No,Not Required,3,1,0,32.8,Obtained,High,Yes,Planned,Private,Possible,Under Review,No,Clear,No,Pending,79.1,No,Pending,4,1,Completed,Pending,Pending,88.3,293.0,543.33,61.0,Yes,13.9,No,Yes,No,Yes,Pending,1.22,2.68,6.62,Medium,Low,Medium,IV,Alluvial,Good,47.2,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1077,Uttar Pradesh,Kanpur Nagar,Highway,45.2,30,Fully Paid,30,0,Full,49.6,68.6,67.4,Partially Complete,Completed,1,Notification,1,0,23,12.821472,77.48205,synthetic_demo_district_center,Non-Green Zone,36.4,15.4,15.7,4.31,No,No,863.0,No,Not Required,No,No,638.6,2.4,2.09,2.04,4.04,11.4,Plain,Agricultural,71.4,18.2,5.9,4.2,No,Approved,7,7,3,67.0,Pending,Low,Yes,Not Required,Private,,Verified,No,Clear,No,Not Available,60.1,No,,6,3,Not Required,Partially Approved,Issued,70.7,911.73,1752.81,27.1,No,1.8,Yes,Yes,No,No,Pending,0.48,2.27,7.49,Low,Low,Low,II,Black,Good,47.5,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1078,Karnataka,Mangaluru,Railway,23.7,11,Fully Paid,19,0,Mostly Obtained,54.0,62.3,77.3,Partially Complete,Completed,2,Possession,1,0,5,23.319877,72.616382,synthetic_demo_district_center,Non-Green Zone,41.3,9.2,8.4,2.66,No,No,78.0,No,Not Required,No,No,816.4,2.0,1.35,4.26,9.18,21.57,Coastal,Agricultural,78.1,11.1,0.9,10.7,Yes,Not Required,12,3,5,77.4,Partial,High,Yes,Planned,Private,,Verified,No,Clear,No,Not Available,66.5,No,,3,3,Completed,Partially Approved,Issued,73.4,417.37,643.73,59.9,No,26.1,No,No,Yes,No,In Progress,0.44,4.05,0.29,Medium,Low,Low,II,Loamy,Poor,34.9,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1079,Uttar Pradesh,Mathura,Railway,21.4,9,Fully Paid,19,3,Partial,78.9,82.8,43.5,Partially Complete,Pending,5,Possession,0,1,99,28.242593,77.017073,synthetic_demo_district_center,Non-Green Zone,29.3,6.3,15.4,2.71,Yes,No,751.0,Yes,Not Required,No,No,15.2,2.1,5.74,2.91,4.64,0.78,Hilly,Residential,70.2,3.8,3.5,3.5,Yes,Pending,2,1,0,46.2,Disputed,Medium,Yes,Not Required,Private,,Verified,No,Clear,No,Updated,96.7,No,,4,1,Completed,Partially Approved,Issued,64.2,1065.8,1315.52,47.7,No,21.2,No,Yes,Yes,Yes,Not Required,0.84,1.21,1.42,Low,Medium,High,III,Black,Poor,44.9,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1080,Karnataka,Mysuru,Airport,18.8,12,Mostly Paid,14,3,Not Started,44.3,65.0,65.0,Complete,Partially Completed,5,Compensation,2,0,23,18.787459,72.834341,synthetic_demo_district_center,Non-Green Zone,24.0,2.0,20.3,6.13,Yes,No,477.0,Yes,Approved,No,No,904.7,8.0,2.96,14.04,5.9,12.36,Hilly,Agricultural,53.4,8.7,4.5,2.7,No,Not Required,7,0,1,46.3,Disputed,Medium,No,Not Required,Joint,,Verified,No,Clear,No,Updated,61.3,Yes,Pending,3,3,Completed,Pending,Issued,73.8,1161.18,1693.26,33.6,No,-6.3,No,No,Yes,No,Not Required,1.36,3.11,0.85,Medium,Low,Medium,II,Black,Moderate,44.0,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1081,Madhya Pradesh,Indore,Irrigation,59.5,26,Mostly Paid,20,0,Mostly Obtained,73.7,93.2,35.4,Incomplete,Completed,4,Planning,0,0,14,9.898715,76.335812,synthetic_demo_district_center,Non-Green Zone,32.6,2.0,24.5,1.29,No,No,821.0,No,Approved,No,No,1122.7,3.3,4.71,5.58,5.31,14.47,Plain,Residential,54.1,10.4,0.5,2.5,No,Pending,10,3,2,41.1,Partial,Medium,Yes,Not Required,Private,,Verified,No,Clear,No,Updated,73.6,Yes,,3,2,Pending,Partially Approved,Issued,69.9,2365.19,3471.55,43.2,No,-8.9,No,Yes,Yes,No,Pending,0.82,0.16,3.44,Medium,Low,Medium,II,Loamy,Good,37.5,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1082,Odisha,Cuttack,Power,15.3,7,Not Started,12,1,Full,38.6,46.1,96.0,Complete,Pending,2,Notification,0,0,12,12.879475,77.615769,synthetic_demo_district_center,Green Zone,14.7,10.2,21.6,1.37,No,No,109.0,Yes,Not Required,No,No,1435.9,2.3,2.48,0.73,14.63,5.53,Plain,Residential,62.9,9.0,1.7,1.6,No,Pending,2,0,1,34.9,Obtained,Medium,No,Not Required,Private,,Under Review,No,Clear,No,Updated,82.1,No,,2,2,Completed,Pending,Pending,72.6,1336.39,2878.49,23.8,No,-2.1,No,Yes,Yes,Yes,In Progress,3.14,2.8,2.16,Low,High,Low,IV,Loamy,Good,21.3,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1083,Madhya Pradesh,Jabalpur,Power,25.4,11,Mostly Paid,54,0,Mostly Obtained,14.9,64.5,80.8,Complete,Pending,6,Notification,0,0,14,31.151246,77.200292,synthetic_demo_district_center,Non-Green Zone,35.1,3.3,10.5,5.49,No,No,852.0,No,Not Required,No,No,1339.9,13.2,2.15,2.13,9.7,8.9,Plain,Agricultural,79.1,21.6,9.0,3.2,No,Approved,3,1,0,55.6,Obtained,Medium,Yes,Not Required,Private,,Verified,No,Clear,No,Updated,58.8,No,,3,3,Not Required,Approved,Issued,75.1,262.18,294.12,53.9,No,15.6,No,Yes,No,Yes,Not Required,1.77,8.16,2.01,Low,Medium,Low,III,Red,Good,41.2,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1084,Uttar Pradesh,Meerut,Industrial,25.5,12,Fully Paid,47,0,Full,70.8,97.0,31.0,Complete,Completed,6,Rehabilitation,0,1,149,17.305166,78.423712,synthetic_demo_district_center,Green Zone,35.2,6.2,19.8,4.02,No,No,912.0,Yes,Pending,No,No,916.5,7.9,2.71,2.12,23.31,21.08,Plain,Government,49.6,2.2,1.4,2.3,No,Not Required,12,4,2,62.8,Obtained,Low,Yes,Planned,Joint,,Verified,No,Clear,No,Updated,69.9,No,,6,2,Not Required,Pending,Pending,90.0,696.07,1254.0,16.3,No,24.3,No,Yes,Yes,No,Pending,1.33,8.13,7.17,High,Medium,Low,IV,Black,Poor,45.5,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1085,Odisha,Ganjam,Airport,16.8,4,Mostly Paid,27,2,Not Started,26.2,44.3,91.7,Complete,Completed,5,Rehabilitation,0,0,1,30.165824,78.11052,synthetic_demo_district_center,Non-Green Zone,5.2,4.2,18.4,10.38,No,No,88.0,No,Not Required,Yes,Yes,1037.2,6.1,1.68,6.72,5.68,6.58,Plain,Agricultural,15.5,11.0,3.9,2.0,No,Not Required,8,5,0,90.8,Disputed,Medium,Yes,Planned,Private,,Under Review,No,Clear,No,Pending,62.7,No,,0,0,Pending,Approved,Issued,73.3,1648.45,1725.39,31.9,No,2.3,No,Yes,Yes,Yes,Completed,2.55,3.35,1.33,Low,Medium,Low,III,Loamy,Moderate,63.0,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1086,Madhya Pradesh,Gwalior,Metro,8.8,8,Mostly Paid,35,2,Mostly Obtained,60.2,67.4,74.7,Complete,Completed,5,Rehabilitation,0,1,160,16.372371,80.720126,synthetic_demo_district_center,Non-Green Zone,4.8,3.3,13.5,8.32,No,No,171.0,No,Not Required,Yes,Yes,714.7,3.1,1.52,5.76,4.06,8.65,Plain,Agricultural,80.2,7.1,4.6,5.8,No,Not Required,7,3,1,25.1,Partial,Medium,Yes,In Progress,Private,,Under Review,No,Clear,No,Updated,88.3,No,,5,3,Not Required,Approved,Issued,93.4,677.92,798.86,89.8,No,23.7,No,Yes,Yes,No,Not Required,2.18,4.18,6.33,Medium,Low,Low,III,Sandy,Moderate,61.1,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1087,Rajasthan,Jodhpur,Railway,31.3,15,Fully Paid,14,0,Full,35.1,69.5,90.8,Complete,Completed,5,Closure,0,1,112,18.936548,72.759878,synthetic_demo_district_center,Non-Green Zone,13.5,1.9,27.2,5.22,No,No,391.0,No,Approved,No,No,464.5,4.1,0.6,9.93,5.07,2.17,Coastal,Agricultural,70.5,14.9,1.2,1.6,Yes,Approved,17,4,5,28.5,Partial,Medium,Yes,In Progress,Private,,Under Review,No,Under Verification,No,Not Available,73.2,No,,1,1,Pending,Partially Approved,Issued,67.8,2862.91,2991.01,78.4,No,-5.6,No,Yes,Yes,Yes,In Progress,2.33,0.78,2.51,Low,Medium,Low,III,Red,Good,33.3,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1088,Uttar Pradesh,Lucknow,Highway,23.4,12,Partially Paid,29,0,Partial,60.8,75.4,46.9,Incomplete,Partially Completed,3,Closure,3,1,174,26.795585,80.909592,synthetic_demo_district_center,Non-Green Zone,30.7,3.0,1.8,4.65,No,Yes,187.0,No,Not Required,No,No,1329.0,3.9,2.65,3.47,16.04,23.85,Plain,Wasteland,51.8,14.6,0.2,4.6,Yes,Pending,11,4,1,60.0,Pending,Low,Yes,Not Required,Private,Confirmed,Verified,No,Under Verification,No,Updated,73.8,No,Disposed,1,1,Pending,Approved,Issued,82.3,1634.0,1740.38,23.2,No,8.2,Yes,Yes,Yes,No,In Progress,0.87,8.33,2.61,Low,Medium,Low,II,Alluvial,Good,29.6,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1089,Madhya Pradesh,Bhopal,Irrigation,35.7,10,Fully Paid,65,0,Not Started,37.7,88.7,75.9,Incomplete,Partially Completed,5,Compensation,0,1,187,16.604647,80.649509,synthetic_demo_district_center,Non-Green Zone,18.1,8.4,17.3,1.33,No,No,207.0,No,Pending,Yes,Yes,10.2,3.8,0.88,8.96,25.65,16.56,Plain,Agricultural,76.2,9.2,3.7,0.9,Yes,Not Required,2,1,2,25.9,Obtained,Low,Yes,Planned,Private,,Verified,No,Clear,No,Not Available,78.7,No,,3,0,Pending,Partially Approved,Issued,96.5,659.79,947.54,56.8,No,-7.5,No,Yes,No,Yes,In Progress,1.99,1.69,2.14,Low,Low,Medium,IV,Laterite,Poor,33.2,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1090,Rajasthan,Jaipur,Power,16.4,10,Mostly Paid,63,1,Mostly Obtained,46.3,67.4,75.9,Complete,Completed,6,Compensation,1,0,23,20.326328,85.939687,synthetic_demo_district_center,Non-Green Zone,48.9,6.6,14.7,4.63,Yes,No,99.0,Yes,Approved,No,No,1743.8,4.4,1.0,3.54,4.92,1.63,Plain,Residential,72.1,6.5,2.2,3.2,Yes,Pending,15,7,3,52.2,Partial,Medium,Yes,Not Required,Joint,,Verified,No,Clear,No,Updated,68.7,No,,4,0,Pending,Approved,Issued,89.6,540.21,1117.07,99.5,No,28.3,No,Yes,Yes,No,Not Required,0.37,2.58,1.87,High,Low,Low,IV,Loamy,Good,36.1,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1091,Rajasthan,Ajmer,Railway,61.3,17,Partially Paid,83,0,Mostly Obtained,66.0,70.2,71.8,Complete,Partially Completed,3,Closure,1,0,27,23.298916,77.260917,synthetic_demo_district_center,Non-Green Zone,13.6,10.7,14.2,7.13,No,No,435.0,No,Not Required,No,No,1430.9,1.7,2.08,2.17,9.34,17.65,Coastal,Industrial,55.4,4.6,1.6,7.4,Yes,Not Required,5,3,0,20.1,Obtained,Medium,Yes,Not Required,Private,Possible,Verified,No,Clear,No,Updated,99.8,No,,6,0,Not Required,Approved,Issued,63.2,1297.58,1974.15,59.6,Yes,-3.2,Yes,Yes,Yes,Yes,Not Required,1.14,7.48,5.83,Medium,Low,Medium,IV,Alluvial,Good,41.7,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1092,Gujarat,Bhavnagar,Highway,12.7,5,Fully Paid,54,1,Mostly Obtained,91.5,60.0,35.6,Complete,Partially Completed,6,Possession,1,1,104,22.818363,72.396749,synthetic_demo_district_center,Non-Green Zone,13.9,16.4,19.6,3.49,No,No,285.0,No,Not Required,No,No,694.3,3.6,2.63,1.66,1.43,10.35,Plain,Residential,74.5,11.5,2.2,3.4,No,Not Required,14,6,5,54.6,Obtained,Low,Yes,Not Required,Private,,Under Review,No,Under Verification,No,Updated,59.5,No,,3,0,Not Required,Approved,Pending,69.8,1904.65,3435.07,83.6,No,23.3,Yes,No,Yes,No,Not Required,7.78,2.88,5.51,Low,Low,Low,II,Alluvial,Moderate,43.8,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1093,Uttar Pradesh,Lucknow,Irrigation,88.6,36,Mostly Paid,37,0,Mostly Obtained,51.6,65.8,29.6,Complete,Partially Completed,5,Notification,2,0,11,17.167681,78.340957,synthetic_demo_district_center,Non-Green Zone,1.1,10.9,7.6,0.77,No,No,1038.0,No,Approved,Yes,Yes,1765.2,5.8,3.84,11.29,3.86,6.07,Plain,Agricultural,72.2,16.3,0.8,0.6,No,Not Required,2,3,0,39.6,Partial,Low,Yes,Not Required,Private,,Verified,No,Clear,No,Updated,86.4,No,,0,0,Pending,Approved,Issued,72.2,459.73,626.67,31.3,Yes,-6.8,No,No,Yes,No,Pending,0.14,0.58,3.55,Medium,Low,Low,III,Laterite,Good,45.3,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1094,Rajasthan,Udaipur,Highway,6.6,2,Fully Paid,52,1,Mostly Obtained,41.1,83.0,62.8,Complete,Completed,6,Possession,2,0,27,25.394566,85.037747,synthetic_demo_district_center,Green Zone,12.2,17.9,13.3,6.54,No,No,414.0,Yes,Not Required,No,No,757.5,4.3,0.72,4.08,8.68,9.53,Plateau,Government,87.1,5.1,3.9,1.2,No,Pending,7,0,1,59.8,Partial,Low,No,In Progress,Government,Confirmed,Verified,No,Under Verification,No,Updated,78.0,No,Disposed,0,0,Completed,Pending,Issued,63.0,2890.68,3081.18,24.8,Yes,21.7,Yes,Yes,No,No,Completed,1.68,4.22,4.58,Low,Medium,High,II,Laterite,Good,38.5,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1095,Gujarat,Rajkot,Power,34.0,24,Mostly Paid,10,0,Mostly Obtained,55.6,88.4,68.8,Complete,Pending,1,Closure,3,1,141,23.568982,77.421649,synthetic_demo_district_center,Buffer Zone,14.7,7.7,10.9,8.53,No,No,1038.0,No,Pending,No,No,136.0,2.4,1.39,2.58,3.14,6.94,Plain,Wasteland,78.0,5.9,7.6,3.0,Yes,Pending,2,0,0,99.6,Obtained,Medium,No,Not Required,Private,,Under Review,No,Clear,No,Updated,76.9,No,,3,3,Not Required,Approved,Issued,69.3,943.74,1214.14,97.9,No,-6.3,Yes,Yes,Yes,No,In Progress,0.49,1.6,2.45,Low,Low,Medium,V,Loamy,Good,43.5,Medium,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
LA-1096,Madhya Pradesh,Bhopal,Airport,35.0,12,Partially Paid,50,1,Partial,22.3,61.1,82.9,Partially Complete,Pending,3,Rehabilitation,1,1,170,13.068813,80.132998,synthetic_demo_district_center,Buffer Zone,35.7,1.3,19.8,3.93,No,No,363.0,No,Not Required,Yes,Yes,635.1,2.5,6.12,3.02,6.61,0.75,Plateau,Industrial,81.2,6.1,2.2,5.5,No,Approved,2,0,0,69.6,Obtained,Low,No,Completed,Private,,Under Review,No,Clear,No,Not Available,92.9,No,,6,4,Completed,Partially Approved,Pending,86.8,340.76,486.48,29.3,No,31.8,No,No,Yes,Yes,In Progress,5.43,1.38,2.64,Medium,High,High,IV,Sandy,Good,35.2,Low,SYNTHETIC_SIH26017_ENHANCED,Synthetic prototype dataset; added features are simulated and must not be represented as official parcel records.
